date,p,T,Tpot,Tdew,VPmax,VPact,VPdef
8/28/2020 0:00,984.78,13.4,287.81,8.66,15.4,11.23,4.16
8/28/2020 0:10,984.67,13.78,288.2,8.77,15.78,11.32,4.47
8/28/2020 0:20,984.56,13.04,287.47,8.87,15.04,11.39,3.65
8/28/2020 0:30,984.44,12.48,286.91,8.72,14.5,11.28,3.22
8/28/2020 0:40,984.42,11.92,286.35,8.7,13.97,11.26,2.71
8/28/2020 0:50,984.3,11.69,286.13,8.71,13.76,11.27,2.49
8/28/2020 1:00,984.19,11.57,286.02,8.74,13.65,11.29,2.36
8/28/2020 1:10,984.06,11.66,286.12,8.75,13.73,11.3,2.43
8/28/2020 1:20,983.84,11.75,286.23,8.84,13.81,11.37,2.45
8/28/2020 1:30,983.71,11.65,286.14,8.92,13.72,11.43,2.29
8/28/2020 1:40,983.57,11.64,286.14,8.96,13.71,11.46,2.25
8/28/2020 1:50,983.38,11.57,286.09,9.14,13.65,11.6,2.05
8/28/2020 2:00,983.27,11.61,286.14,9.16,13.69,11.62,2.07
8/28/2020 2:10,983,12.22,286.77,9.26,14.25,11.7,2.55
8/28/2020 2:20,982.83,12.33,286.9,9.37,14.35,11.78,2.57
8/28/2020 2:30,982.68,12.73,287.31,9.27,14.74,11.71,3.03
8/28/2020 2:40,982.52,12.92,287.52,9.36,14.92,11.78,3.14
8/28/2020 2:50,982.25,12.71,287.33,9.52,14.72,11.9,2.81
8/28/2020 3:00,982.09,12.62,287.25,9.53,14.63,11.91,2.72
8/28/2020 3:10,981.85,12.64,287.29,9.53,14.65,11.91,2.74
8/28/2020 3:20,981.56,12.65,287.33,9.5,14.66,11.89,2.77
8/28/2020 3:30,981.39,12.71,287.4,9.52,14.72,11.9,2.81
8/28/2020 3:40,981.2,13.05,287.76,9.52,15.05,11.9,3.15
8/28/2020 3:50,981.07,13.25,287.97,9.57,15.25,11.94,3.3
8/28/2020 4:00,980.91,13.37,288.1,9.55,15.37,11.93,3.44
8/28/2020 4:10,981,13.38,288.11,9.66,15.38,12.02,3.36
8/28/2020 4:20,980.84,13.32,288.06,10.01,15.32,12.3,3.02
8/28/2020 4:30,980.46,12.82,287.59,10.47,14.82,12.69,2.13
8/28/2020 4:40,980.29,12.46,287.24,10.39,14.48,12.62,1.85
8/28/2020 4:50,980.34,12.82,287.6,10.26,14.82,12.51,2.31
8/28/2020 5:00,980.47,13.16,287.93,10.23,15.16,12.49,2.67
8/28/2020 5:10,980.26,13.59,288.38,10.29,15.59,12.53,3.06
8/28/2020 5:20,980.05,13.58,288.39,10.37,15.58,12.6,2.98
8/28/2020 5:30,980.07,13.55,288.36,10.65,15.55,12.84,2.71
8/28/2020 5:40,980.48,13.65,288.42,10.82,15.65,12.99,2.66
8/28/2020 5:50,980.38,13.44,288.22,11.25,15.44,13.37,2.07
8/28/2020 6:00,980.43,12.87,287.64,11.95,14.87,13.99,0.88
8/28/2020 6:10,980.45,12.41,287.18,12.01,14.43,14.05,0.38
8/28/2020 6:20,980.5,12.64,287.4,11.85,14.65,13.9,0.75
8/28/2020 6:30,980.48,12.69,287.46,12.05,14.7,14.09,0.6
8/28/2020 6:40,980.51,12.63,287.39,12.14,14.64,14.17,0.47
8/28/2020 6:50,980.12,12.42,287.21,12.28,14.44,14.31,0.13
8/28/2020 7:00,979.87,12.38,287.2,12.38,14.4,14.4,0
8/28/2020 7:10,979.74,12.48,287.31,12.48,14.5,14.5,0
8/28/2020 7:20,979.15,12.71,287.59,12.63,14.72,14.64,0.07
8/28/2020 7:30,979.2,12.98,287.86,12.83,14.98,14.83,0.15
8/28/2020 7:40,979.48,13.39,288.24,12.92,15.39,14.92,0.46
8/28/2020 7:50,979.63,14.05,288.9,12.92,16.06,14.92,1.14
8/28/2020 8:00,979.52,14.67,289.53,13.3,16.72,15.3,1.42
8/28/2020 8:10,979.38,15.84,290.72,13.59,18.02,15.59,2.43
8/28/2020 8:20,979.4,16.11,290.99,13.77,18.34,15.77,2.57
8/28/2020 8:30,979.45,16.31,291.18,13.51,18.57,15.51,3.06
8/28/2020 8:40,979.23,16.54,291.43,13.18,18.85,15.17,3.68
8/28/2020 8:50,979.21,16.86,291.76,13.28,19.24,15.27,3.96
8/28/2020 9:00,979.14,17.12,292.03,13.35,19.56,15.34,4.21
8/28/2020 9:10,979.02,17.76,292.68,13.55,20.36,15.54,4.82
8/28/2020 9:20,978.95,18.25,293.18,13.76,21,15.76,5.24
8/28/2020 9:30,978.84,18.46,293.4,13.71,21.28,15.71,5.57
8/28/2020 9:40,978.64,18.8,293.76,13.93,21.74,15.93,5.8
8/28/2020 9:50,978.61,19.18,294.14,13.76,22.26,15.76,6.5
8/28/2020 10:00,978.67,19.46,294.42,13.92,22.65,15.92,6.72
8/28/2020 10:10,978.69,19.63,294.59,13.85,22.89,15.85,7.04
8/28/2020 10:20,978.65,19.82,294.78,13.71,23.16,15.7,7.46
8/28/2020 10:30,978.64,19.84,294.8,13.43,23.19,15.43,7.76
8/28/2020 10:40,978.55,20.04,295.01,13.32,23.48,15.31,8.17
8/28/2020 10:50,978.63,20.14,295.11,13.18,23.62,15.18,8.44
8/28/2020 11:00,978.74,20.42,295.38,12.8,24.04,14.8,9.23
8/28/2020 11:10,978.71,20.42,295.38,12.47,24.04,14.49,9.55
8/28/2020 11:20,978.6,20.6,295.57,12.26,24.3,14.28,10.02
8/28/2020 11:30,978.61,20.88,295.85,12.1,24.73,14.14,10.59
8/28/2020 11:40,978.58,20.71,295.69,11.61,24.47,13.69,10.78
8/28/2020 11:50,978.81,20.54,295.49,11.7,24.21,13.77,10.44
8/28/2020 12:00,978.45,20.28,295.26,11.24,23.83,13.36,10.47
8/28/2020 12:10,977.97,20.2,295.22,11.3,23.71,13.41,10.3
8/28/2020 12:20,978.05,20.24,295.26,11.48,23.77,13.57,10.2
8/28/2020 12:30,978.09,20.6,295.62,11.75,24.3,13.82,10.49
8/28/2020 12:40,978.09,21.06,296.08,11.45,25,13.54,11.46
8/28/2020 12:50,978.14,20.95,295.97,11,24.83,13.14,11.69
8/28/2020 13:00,978,21.01,296.04,10.89,24.93,13.05,11.88
8/28/2020 13:10,977.86,21.2,296.24,10.83,25.22,13,12.22
8/28/2020 13:20,977.55,21.54,296.61,11.09,25.75,13.22,12.52
8/28/2020 13:30,977.49,21.62,296.7,11.03,25.87,13.17,12.71
8/28/2020 13:40,977.51,21.66,296.73,10.54,25.94,12.74,13.19
8/28/2020 13:50,977.66,21.92,296.98,10.42,26.35,12.64,13.71
8/28/2020 14:00,977.72,22.05,297.11,10.83,26.56,12.99,13.57
8/28/2020 14:10,977.49,21.89,296.97,10.84,26.3,13,13.3
8/28/2020 14:20,977.11,21.97,297.08,10.64,26.43,12.84,13.6
8/28/2020 14:30,976.76,22.14,297.28,10.61,26.71,12.81,13.9
8/28/2020 14:40,976.89,22.24,297.37,10.15,26.87,12.42,14.45
8/28/2020 14:50,976.98,22.2,297.32,10.31,26.81,12.56,14.25
8/28/2020 15:00,976.8,22.14,297.28,10.29,26.71,12.54,14.17
8/28/2020 15:10,976.96,22.24,297.37,10.88,26.87,13.04,13.83
8/28/2020 15:20,976.96,22.14,297.27,10.82,26.71,12.99,13.72
8/28/2020 15:30,976.81,21.89,297.03,10.69,26.3,12.88,13.43
8/28/2020 15:40,976.8,21.83,296.97,10.55,26.21,12.75,13.46
8/28/2020 15:50,976.64,21.8,296.95,10.75,26.16,12.93,13.23
8/28/2020 16:00,976.52,21.81,296.97,10.89,26.18,13.05,13.13
8/28/2020 16:10,976.6,21.73,296.88,10.51,26.05,12.72,13.33
8/28/2020 16:20,976.56,21.57,296.73,10.49,25.8,12.7,13.09
8/28/2020 16:30,976.54,21.48,296.64,10.63,25.65,12.83,12.83
8/28/2020 16:40,976.46,21.44,296.6,10.81,25.59,12.98,12.61
8/28/2020 16:50,976.46,21.42,296.58,11.1,25.56,13.23,12.33
8/28/2020 17:00,976.49,21.38,296.54,11.34,25.5,13.44,12.06
8/28/2020 17:10,976.45,21.3,296.46,11.51,25.37,13.59,11.78
8/28/2020 17:20,976.16,21.17,296.36,11.61,25.17,13.69,11.49
8/28/2020 17:30,975.99,20.98,296.18,11.65,24.88,13.72,11.16
8/28/2020 17:40,976.03,20.85,296.05,11.73,24.68,13.79,10.89
8/28/2020 17:50,975.97,20.76,295.96,11.85,24.54,13.9,10.64
8/28/2020 18:00,975.98,20.59,295.79,11.98,24.29,14.02,10.27
8/28/2020 18:10,975.98,20.39,295.59,12.06,23.99,14.1,9.89
8/28/2020 18:20,976.14,20.19,295.37,12.16,23.7,14.19,9.5
8/28/2020 18:30,976.06,20.06,295.25,12.23,23.51,14.26,9.25
8/28/2020 18:40,976.1,19.93,295.11,12.34,23.32,14.36,8.96
8/28/2020 18:50,975.84,19.77,294.98,12.44,23.09,14.46,8.63
8/28/2020 19:00,975.98,19.58,294.77,12.46,22.82,14.48,8.34
8/28/2020 19:10,975.85,19.45,294.65,12.49,22.63,14.5,8.13
8/28/2020 19:20,975.77,19.34,294.55,12.7,22.48,14.71,7.77
8/28/2020 19:30,975.76,19.06,294.27,12.79,22.09,14.79,7.3
8/28/2020 19:40,976.03,18.85,294.03,12.95,21.8,14.95,6.85
8/28/2020 19:50,976,18.77,293.96,13.34,21.69,15.34,6.36
8/28/2020 20:00,976.17,18.71,293.88,13.65,21.61,15.65,5.96
8/28/2020 20:10,976.5,18.62,293.76,13.74,21.49,15.74,5.75
8/28/2020 20:20,976.18,18.59,293.76,14,21.45,16.01,5.44
8/28/2020 20:30,976.21,18.58,293.75,14.18,21.44,16.2,5.24
8/28/2020 20:40,976.19,18.53,293.7,14.23,21.37,16.24,5.13
8/28/2020 20:50,976.19,18.5,293.67,14.25,21.33,16.27,5.06
8/28/2020 21:00,976.24,18.55,293.71,14.24,21.4,16.26,5.13
8/28/2020 21:10,976.15,18.53,293.7,14.21,21.37,16.23,5.14
8/28/2020 21:20,976.14,18.53,293.7,14.18,21.37,16.2,5.18
8/28/2020 21:30,976.17,18.52,293.69,14.16,21.36,16.18,5.18
8/28/2020 21:40,976.18,18.49,293.66,14.17,21.32,16.18,5.13
8/28/2020 21:50,976.24,18.37,293.53,14.15,21.16,16.17,4.99
8/28/2020 22:00,976.33,18.14,293.29,14.08,20.85,16.1,4.76
8/28/2020 22:10,976.29,18.04,293.2,13.99,20.72,16,4.72
8/28/2020 22:20,976.42,18.01,293.15,13.73,20.69,15.73,4.95
8/28/2020 22:30,976.4,18.04,293.19,13.24,20.72,15.24,5.49
8/28/2020 22:40,976.43,17.66,292.8,13.68,20.23,15.68,4.55
8/28/2020 22:50,976.59,17.29,292.41,13.49,19.77,15.48,4.28
8/28/2020 23:00,976.6,17.21,292.33,13.39,19.67,15.38,4.28
8/28/2020 23:10,976.57,17.01,292.13,13.3,19.42,15.29,4.13
8/28/2020 23:20,976.55,17.18,292.31,13.13,19.63,15.12,4.5
8/28/2020 23:30,976.62,17.35,292.47,13.08,19.84,15.08,4.76
8/28/2020 23:40,976.62,17.29,292.41,13.13,19.77,15.13,4.64
8/28/2020 23:50,976.74,16.9,292.01,13.13,19.28,15.13,4.15
8/29/2020 0:00,976.57,16.93,292.05,13.01,19.32,15.01,4.31
8/29/2020 0:10,976.52,16.93,292.06,12.98,19.32,14.97,4.35
8/29/2020 0:20,976.85,16.69,291.79,13,19.03,15,4.03
8/29/2020 0:30,976.87,16.51,291.61,12.84,18.81,14.84,3.97
8/29/2020 0:40,976.74,16.58,291.69,12.66,18.9,14.66,4.23
8/29/2020 0:50,976.88,16.55,291.64,12.59,18.86,14.6,4.26
8/29/2020 1:00,976.97,16.59,291.68,12.53,18.91,14.54,4.36
8/29/2020 1:10,977.02,16.61,291.69,12.48,18.93,14.5,4.44
8/29/2020 1:20,976.9,16.53,291.62,12.47,18.84,14.48,4.35
8/29/2020 1:30,976.77,16.45,291.55,12.41,18.74,14.42,4.32
8/29/2020 1:40,977.02,16.42,291.5,12.36,18.7,14.38,4.32
8/29/2020 1:50,977.02,16.27,291.35,12.32,18.53,14.34,4.19
8/29/2020 2:00,977,16.24,291.32,12.18,18.49,14.22,4.28
8/29/2020 2:10,977.19,16.23,291.3,12.11,18.48,14.15,4.33
8/29/2020 2:20,977.28,16.21,291.27,12.06,18.46,14.1,4.36
8/29/2020 2:30,977.13,16.17,291.24,12.05,18.41,14.09,4.32
8/29/2020 2:40,977.07,16.04,291.12,12,18.26,14.04,4.21
8/29/2020 2:50,977.21,15.96,291.02,11.95,18.16,14,4.17
8/29/2020 3:00,977.31,15.96,291.01,11.81,18.16,13.87,4.29
8/29/2020 3:10,977.32,15.98,291.03,11.74,18.19,13.81,4.38
8/29/2020 3:20,977.22,15.96,291.02,11.68,18.16,13.75,4.42
8/29/2020 3:30,977.27,15.97,291.03,11.66,18.18,13.73,4.45
8/29/2020 3:40,977.36,15.95,291,11.61,18.15,13.68,4.47
8/29/2020 3:50,977.49,15.99,291.03,11.56,18.2,13.64,4.56
8/29/2020 4:00,977.58,15.88,290.91,11.57,18.07,13.65,4.42
8/29/2020 4:10,977.59,15.64,290.67,11.56,17.8,13.64,4.16
8/29/2020 4:20,977.58,15.52,290.55,11.48,17.66,13.57,4.09
8/29/2020 4:30,977.64,15.43,290.45,11.44,17.56,13.53,4.03
8/29/2020 4:40,977.67,15.31,290.33,11.41,17.42,13.51,3.92
8/29/2020 4:50,977.8,15.16,290.17,11.39,17.26,13.49,3.77
8/29/2020 5:00,977.81,15.19,290.2,11.32,17.29,13.43,3.86
8/29/2020 5:10,977.79,15.24,290.25,11.33,17.34,13.43,3.91
8/29/2020 5:20,977.78,15.05,290.06,11.36,17.13,13.46,3.67
8/29/2020 5:30,977.78,14.99,290,11.29,17.07,13.4,3.66
8/29/2020 5:40,977.85,15.06,290.06,11.28,17.14,13.39,3.75
8/29/2020 5:50,977.94,15.18,290.18,11.28,17.28,13.39,3.89
8/29/2020 6:00,978.03,15.14,290.13,11.3,17.23,13.41,3.82
8/29/2020 6:10,978.05,15.15,290.14,11.3,17.24,13.41,3.83
8/29/2020 6:20,978.31,15.28,290.24,11.31,17.39,13.42,3.97
8/29/2020 6:30,978.46,15.14,290.09,11.33,17.23,13.44,3.79
8/29/2020 6:40,978.61,15.14,290.08,11.38,17.23,13.48,3.75
8/29/2020 6:50,978.68,15.33,290.26,11.37,17.44,13.47,3.97
8/29/2020 7:00,978.72,15.49,290.42,11.4,17.62,13.5,4.13
8/29/2020 7:10,978.71,15.53,290.46,11.47,17.67,13.56,4.11
8/29/2020 7:20,978.69,15.67,290.6,11.59,17.83,13.67,4.16
8/29/2020 7:30,978.71,15.76,290.69,11.67,17.93,13.75,4.19
8/29/2020 7:40,978.74,15.84,290.77,11.72,18.02,13.79,4.24
8/29/2020 7:50,978.88,15.97,290.89,11.75,18.18,13.81,4.36
8/29/2020 8:00,978.98,15.81,290.72,12.01,17.99,14.06,3.93
8/29/2020 8:10,979.12,15.71,290.61,12.08,17.88,14.12,3.75
8/29/2020 8:20,979.22,15.79,290.68,12.16,17.97,14.19,3.77
8/29/2020 8:30,979.27,15.84,290.73,12.2,18.02,14.23,3.79
8/29/2020 8:40,979.24,16.22,291.11,11.83,18.47,13.89,4.58
8/29/2020 8:50,979.23,16.63,291.52,11.46,18.96,13.55,5.4
8/29/2020 9:00,979.34,16.81,291.7,11.32,19.17,13.43,5.74
8/29/2020 9:10,979.42,17,291.88,11.11,19.41,13.24,6.17
8/29/2020 9:20,979.51,17.27,292.14,11.05,19.74,13.19,6.56
8/29/2020 9:30,979.51,17.48,292.36,10.99,20.01,13.14,6.87
8/29/2020 9:40,979.58,17.55,292.42,11.02,20.09,13.16,6.94
8/29/2020 9:50,979.56,17.91,292.78,11.17,20.56,13.29,7.26
8/29/2020 10:00,979.6,18.31,293.18,11.2,21.08,13.32,7.76
8/29/2020 10:10,979.62,18.56,293.43,11.28,21.41,13.39,8.03
8/29/2020 10:20,979.64,18.78,293.65,11.19,21.71,13.31,8.4
8/29/2020 10:30,979.62,18.95,293.83,11.07,21.94,13.2,8.74
8/29/2020 10:40,979.63,19.34,294.22,10.61,22.48,12.81,9.67
8/29/2020 10:50,979.6,19.57,294.45,10.4,22.8,12.63,10.18
8/29/2020 11:00,979.55,19.6,294.49,10.21,22.85,12.46,10.38
8/29/2020 11:10,979.53,19.83,294.72,10.03,23.17,12.32,10.86
8/29/2020 11:20,979.5,20.01,294.9,9.88,23.43,12.19,11.24
8/29/2020 11:30,979.45,20.31,295.21,9.56,23.87,11.93,11.94
8/29/2020 11:40,979.46,20.1,295,9.44,23.57,11.84,11.73
8/29/2020 11:50,979.51,20.3,295.19,9.12,23.86,11.59,12.27
8/29/2020 12:00,979.38,20.34,295.24,8.62,23.92,11.2,12.72
8/29/2020 12:10,979.31,20.47,295.38,8.61,24.11,11.19,12.92
8/29/2020 12:20,979.37,20.55,295.46,8.59,24.23,11.17,13.05
8/29/2020 12:30,979.35,20.56,295.47,8.51,24.24,11.12,13.13
8/29/2020 12:40,979.38,20.54,295.45,8.74,24.21,11.29,12.92
8/29/2020 12:50,979.43,21,295.9,9.11,24.91,11.58,13.33
8/29/2020 13:00,979.31,21.26,296.18,9.16,25.31,11.61,13.7
8/29/2020 13:10,979.51,21.23,296.13,8.88,25.26,11.4,13.86
8/29/2020 13:20,979.6,21.29,296.18,8.99,25.36,11.48,13.88
8/29/2020 13:30,979.56,21.26,296.15,8.96,25.31,11.46,13.85
8/29/2020 13:40,979.66,21.35,296.24,8.83,25.45,11.36,14.09
8/29/2020 13:50,979.7,21.19,296.07,8.75,25.2,11.3,13.9
8/29/2020 14:00,979.76,21.28,296.16,8.86,25.34,11.38,13.96
8/29/2020 14:10,979.76,21.38,296.26,8.9,25.5,11.41,14.08
8/29/2020 14:20,979.75,21.38,296.26,9.03,25.5,11.51,13.98
8/29/2020 14:30,979.75,21.38,296.26,9.14,25.5,11.6,13.9
8/29/2020 14:40,979.63,21.61,296.5,9.16,25.86,11.62,14.24
8/29/2020 14:50,979.61,21.57,296.46,9.33,25.8,11.75,14.05
8/29/2020 15:00,979.72,21.58,296.46,9.48,25.81,11.87,13.94
8/29/2020 15:10,979.8,21.44,296.31,9.19,25.59,11.64,13.95
8/29/2020 15:20,979.83,21.13,296,9.96,25.11,12.26,12.85
8/29/2020 15:30,979.96,20.84,295.7,10.18,24.67,12.44,12.22
8/29/2020 15:40,980.07,20.86,295.71,10.37,24.7,12.6,12.1
8/29/2020 15:50,980.06,20.97,295.82,10.59,24.86,12.79,12.08
8/29/2020 16:00,979.94,20.85,295.71,10.82,24.68,12.98,11.7
8/29/2020 16:10,979.92,20.76,295.62,10.91,24.54,13.07,11.48
8/29/2020 16:20,979.86,20.67,295.53,11.12,24.41,13.25,11.16
8/29/2020 16:30,979.74,20.7,295.58,11.32,24.45,13.43,11.03
8/29/2020 16:40,979.73,20.65,295.53,11.37,24.38,13.47,10.91
8/29/2020 16:50,979.87,20.49,295.35,11.21,24.14,13.33,10.81
8/29/2020 17:00,980.14,20.45,295.29,11.26,24.08,13.37,10.71
8/29/2020 17:10,980,20.4,295.25,11.17,24.01,13.29,10.71
8/29/2020 17:20,979.86,20.41,295.27,11.2,24.02,13.32,10.7
8/29/2020 17:30,979.91,20.45,295.31,11.34,24.08,13.44,10.64
8/29/2020 17:40,980.07,20.37,295.21,11.37,23.96,13.47,10.5
8/29/2020 17:50,980.24,20.29,295.12,11.24,23.84,13.35,10.49
8/29/2020 18:00,980.37,20.23,295.05,11.29,23.76,13.4,10.36
8/29/2020 18:10,980.39,20.2,295.02,11.2,23.71,13.32,10.39
8/29/2020 18:20,980.49,20.15,294.96,11.14,23.64,13.27,10.37
8/29/2020 18:30,980.4,20,294.81,11.12,23.42,13.25,10.17
8/29/2020 18:40,980.56,19.8,294.6,11.12,23.13,13.25,9.89
8/29/2020 18:50,980.59,19.56,294.36,11.15,22.79,13.28,9.51
8/29/2020 19:00,980.58,19.43,294.23,11.09,22.61,13.22,9.38
8/29/2020 19:10,980.59,19.33,294.12,11.16,22.47,13.28,9.18
8/29/2020 19:20,980.64,19.2,293.99,11.29,22.28,13.4,8.89
8/29/2020 19:30,980.96,19.07,293.83,11.31,22.1,13.42,8.69
8/29/2020 19:40,981.03,18.95,293.7,11.37,21.94,13.47,8.47
8/29/2020 19:50,981.06,18.96,293.71,11.42,21.95,13.51,8.44
8/29/2020 20:00,981.15,18.96,293.7,11.44,21.95,13.54,8.42
8/29/2020 20:10,981.13,18.92,293.67,11.49,21.9,13.58,8.32
8/29/2020 20:20,981.16,18.8,293.54,11.53,21.74,13.62,8.12
8/29/2020 20:30,981.29,18.69,293.42,11.58,21.59,13.66,7.93
8/29/2020 20:40,981.3,18.58,293.31,11.62,21.44,13.69,7.74
8/29/2020 20:50,981.3,18.52,293.25,11.64,21.36,13.72,7.64
8/29/2020 21:00,981.36,18.31,293.03,11.8,21.08,13.86,7.22
8/29/2020 21:10,981.42,18,292.72,11.9,20.67,13.96,6.72
8/29/2020 21:20,981.36,17.69,292.41,11.97,20.27,14.01,6.26
8/29/2020 21:30,981.35,17.56,292.28,11.96,20.11,14.01,6.1
8/29/2020 21:40,981.37,17.48,292.2,11.93,20.01,13.98,6.02
8/29/2020 21:50,981.39,17.49,292.21,11.96,20.02,14.01,6.01
8/29/2020 22:00,981.43,17.31,292.02,12.02,19.79,14.06,5.73
8/29/2020 22:10,981.48,17.14,291.85,12.1,19.58,14.14,5.44
8/29/2020 22:20,981.48,17.03,291.74,12.3,19.44,14.32,5.12
8/29/2020 22:30,981.73,16.96,291.64,12.31,19.36,14.33,5.03
8/29/2020 22:40,981.84,16.93,291.6,12.36,19.32,14.38,4.94
8/29/2020 22:50,981.74,16.79,291.47,12.56,19.15,14.57,4.58
8/29/2020 23:00,981.56,16.76,291.46,12.7,19.11,14.7,4.41
8/29/2020 23:10,981.63,16.67,291.36,12.64,19,14.65,4.36
8/29/2020 23:20,981.68,16.47,291.16,12.66,18.76,14.67,4.09
8/29/2020 23:30,981.81,16.44,291.11,12.72,18.73,14.73,4
8/29/2020 23:40,981.85,16.46,291.13,12.74,18.75,14.75,4.01
8/29/2020 23:50,981.86,16.37,291.04,12.8,18.65,14.8,3.84
8/30/2020 0:00,981.8,16.2,290.87,12.81,18.44,14.81,3.63
8/30/2020 0:10,981.72,16.19,290.87,12.84,18.43,14.84,3.59
8/30/2020 0:20,981.63,16.19,290.88,12.86,18.43,14.86,3.58
8/30/2020 0:30,981.55,16.14,290.83,12.88,18.37,14.88,3.49
8/30/2020 0:40,981.49,15.96,290.66,12.91,18.16,14.91,3.25
8/30/2020 0:50,981.36,15.88,290.59,12.93,18.07,14.93,3.14
8/30/2020 1:00,981.34,15.92,290.63,12.93,18.12,14.93,3.19
8/30/2020 1:10,981.17,15.93,290.66,12.9,18.13,14.9,3.23
8/30/2020 1:20,981.15,15.89,290.62,12.9,18.08,14.9,3.18
8/30/2020 1:30,981.05,15.79,290.53,12.93,17.97,14.93,3.04
8/30/2020 1:40,981.04,15.86,290.6,12.98,18.05,14.98,3.07
8/30/2020 1:50,981.19,15.71,290.43,12.94,17.88,14.94,2.93
8/30/2020 2:00,981.25,15.59,290.31,12.9,17.74,14.9,2.84
8/30/2020 2:10,981.2,15.51,290.23,12.89,17.65,14.89,2.75
8/30/2020 2:20,981.16,15.3,290.02,12.92,17.41,14.92,2.49
8/30/2020 2:30,981.17,15.05,289.77,12.96,17.13,14.96,2.18
8/30/2020 2:40,981.17,14.94,289.66,12.97,17.01,14.97,2.04
8/30/2020 2:50,981.25,15.09,289.8,13.02,17.18,15.01,2.16
8/30/2020 3:00,981.32,15.07,289.78,13,17.16,14.99,2.16
8/30/2020 3:10,981.29,15.12,289.83,13.03,17.21,15.03,2.19
8/30/2020 3:20,981.07,14.81,289.54,13.07,16.87,15.07,1.81
8/30/2020 3:30,981.19,14.6,289.32,13.03,16.64,15.03,1.61
8/30/2020 3:40,981.2,14.34,289.05,12.89,16.37,14.89,1.47
8/30/2020 3:50,981.27,14.35,289.06,12.87,16.38,14.87,1.51
8/30/2020 4:00,981.22,14.51,289.22,12.89,16.55,14.89,1.65
8/30/2020 4:10,981.12,14.57,289.29,12.97,16.61,14.97,1.64
8/30/2020 4:20,981.03,14.6,289.33,13,16.64,15,1.65
8/30/2020 4:30,981.16,14.43,289.15,12.78,16.46,14.78,1.68
8/30/2020 4:40,981.21,14.28,288.99,12.72,16.3,14.72,1.58
8/30/2020 4:50,981.26,14.33,289.04,12.71,16.35,14.72,1.64
8/30/2020 5:00,981.17,14.33,289.05,12.7,16.35,14.7,1.65
8/30/2020 5:10,981.21,14.22,288.93,12.71,16.24,14.71,1.53
8/30/2020 5:20,981.37,14.12,288.82,12.69,16.13,14.7,1.44
8/30/2020 5:30,981.38,13.99,288.69,12.71,16,14.72,1.28
8/30/2020 5:40,981.34,13.85,288.55,12.85,15.85,14.85,1
8/30/2020 5:50,981.4,13.82,288.52,12.76,15.82,14.76,1.06
8/30/2020 6:00,981.44,13.81,288.5,12.78,15.81,14.78,1.03
8/30/2020 6:10,981.63,13.84,288.52,12.73,15.84,14.73,1.11
8/30/2020 6:20,981.62,13.89,288.57,12.79,15.89,14.8,1.1
8/30/2020 6:30,981.59,13.88,288.56,12.87,15.88,14.87,1.02
8/30/2020 6:40,981.45,14.09,288.78,12.98,16.1,14.98,1.13
8/30/2020 6:50,981.32,14.29,288.99,12.98,16.31,14.98,1.34
8/30/2020 7:00,981.18,14.46,289.18,12.96,16.49,14.96,1.53
8/30/2020 7:10,981.24,14.59,289.3,12.9,16.63,14.9,1.73
8/30/2020 7:20,981.43,14.61,289.31,13.01,16.65,15.01,1.65
8/30/2020 7:30,981.35,15,289.71,13.1,17.08,15.1,1.98
8/30/2020 7:40,981.39,15.48,290.18,13.26,17.61,15.25,2.36
8/30/2020 7:50,981.39,15.95,290.66,13.34,18.15,15.34,2.81
8/30/2020 8:00,981.31,16.58,291.3,13.44,18.9,15.44,3.46
8/30/2020 8:10,981.38,17.08,291.79,13.47,19.51,15.46,4.04
8/30/2020 8:20,981.37,16.91,291.62,13.34,19.3,15.33,3.96
8/30/2020 8:30,981.57,16.69,291.39,13.4,19.03,15.39,3.63
8/30/2020 8:40,981.47,16.53,291.23,13.32,18.84,15.31,3.52
8/30/2020 8:50,981.38,16.54,291.25,13.2,18.85,15.19,3.66
8/30/2020 9:00,981.42,16.72,291.43,13.25,19.07,15.25,3.82
8/30/2020 9:10,981.31,16.79,291.51,13.23,19.15,15.22,3.93
8/30/2020 9:20,981.44,16.97,291.68,13.21,19.37,15.2,4.17
8/30/2020 9:30,981.48,17.12,291.83,12.77,19.56,14.77,4.78
8/30/2020 9:40,981.57,17.33,292.03,12.37,19.82,14.39,5.42
8/30/2020 9:50,981.5,17.41,292.12,12.09,19.92,14.12,5.79
8/30/2020 10:00,981.46,17.54,292.25,11.81,20.08,13.87,6.21
8/30/2020 10:10,981.31,17.75,292.47,11.34,20.35,13.44,6.9
8/30/2020 10:20,981.14,17.84,292.58,11.1,20.46,13.23,7.24
8/30/2020 10:30,981.05,17.98,292.73,11.17,20.65,13.3,7.35
8/30/2020 10:40,980.93,18.19,292.95,10.9,20.92,13.05,7.87
8/30/2020 10:50,981.06,18.42,293.17,10.84,21.22,13,8.22
8/30/2020 11:00,981.12,18.7,293.45,11.06,21.6,13.19,8.41
8/30/2020 11:10,981.13,18.64,293.38,10.88,21.52,13.04,8.48
8/30/2020 11:20,981.09,18.64,293.39,10.71,21.52,12.89,8.63
8/30/2020 11:30,981.09,18.87,293.62,10.43,21.83,12.66,9.18
8/30/2020 11:40,981.09,18.96,293.71,10.42,21.95,12.64,9.31
8/30/2020 11:50,981.12,18.93,293.68,10.16,21.91,12.43,9.49
